Loại vàng,Giá mua,Giá bán,Thời gian cập nhật
SJC,123800.0,124800.0,2025-08-20 23:59:59
SJC,124400.0,125400.0,2025-08-21 23:59:59
SJC,124400.0,125400.0,2025-08-22 23:59:59
SJC,125600.0,126600.0,2025-08-23 23:59:59
SJC,125600.0,127100.0,2025-08-25 23:59:59
SJC,126100.0,127700.0,2025-08-26 23:59:59
SJC,126000.0,128000.0,2025-08-27 23:59:59
SJC,127000.0,128500.0,2025-08-28 23:59:59
SJC,127800.0,129300.0,2025-08-29 23:59:59
SJC,129100.0,130600.0,2025-08-30 23:59:59
SJC,129100.0,130600.0,2025-09-02 23:59:59
SJC,131900.0,133400.0,2025-09-03 23:59:59
SJC,132400.0,133900.0,2025-09-04 23:59:59
SJC,132900.0,134400.0,2025-09-05 23:59:59
SJC,133900.0,135400.0,2025-09-06 23:59:59
SJC,133100.0,135100.0,2025-09-08 23:59:59
SJC,133800.0,135800.0,2025-09-09 23:59:59
SJC,133300.0,135300.0,2025-09-10 23:59:59
SJC,130300.0,133300.0,2025-09-11 23:59:59
SJC,128400.0,131400.0,2025-09-12 23:59:59
SJC,128100.0,131100.0,2025-09-13 23:59:59
SJC,128600.0,131100.0,2025-09-15 23:59:59
SJC,130300.0,132300.0,2025-09-16 23:59:59
SJC,130300.0,132300.0,2025-09-17 23:59:59
SJC,130000.0,132000.0,2025-09-18 23:59:59
SJC,130000.0,132000.0,2025-09-19 23:59:59
SJC,131000.0,133000.0,2025-09-20 23:59:59
SJC,131600.0,133600.0,2025-09-22 23:59:59
SJC,133000.0,135000.0,2025-09-23 23:59:59
SJC,133100.0,134800.0,2025-09-24 23:59:59
SJC,132500.0,134500.0,2025-09-25 23:59:59
SJC,132500.0,134500.0,2025-09-26 23:59:59
SJC,133000.0,134500.0,2025-09-27 23:59:59
SJC,134500.0,136500.0,2025-09-29 23:59:59
SJC,134800.0,137300.0,2025-09-30 23:59:59
SJC,136400.0,138400.0,2025-10-01 23:59:59
SJC,136000.0,138000.0,2025-10-02 23:59:59
SJC,135800.0,137800.0,2025-10-03 23:59:59
SJC,136600.0,138600.0,2025-10-04 23:59:59
SJC,138100.0,140100.0,2025-10-06 23:59:59
SJC,138600.0,140600.0,2025-10-07 23:59:59
SJC,140500.0,142500.0,2025-10-08 23:59:59
SJC,140500.0,142500.0,2025-10-09 23:59:59
SJC,140200.0,142200.0,2025-10-10 23:59:59
SJC,140800.0,142800.0,2025-10-11 23:59:59
SJC,142100.0,144100.0,2025-10-13 23:59:59
SJC,144100.0,146100.0,2025-10-14 23:59:59
SJC,146000.0,148000.0,2025-10-15 23:59:59
SJC,147100.0,149100.0,2025-10-16 23:59:59
SJC,151500.0,153000.0,2025-10-17 23:59:59
SJC,149000.0,151000.0,2025-10-18 23:59:59
SJC,150500.0,151500.0,2025-10-20 23:59:59
SJC,151500.0,152500.0,2025-10-21 23:59:59
SJC,146600.0,148600.0,2025-10-22 23:59:59
SJC,147500.0,149500.0,2025-10-23 23:59:59
SJC,146500.0,148500.0,2025-10-24 23:59:59
SJC,147200.0,149200.0,2025-10-25 23:59:59
SJC,146900.0,148400.0,2025-10-27 23:59:59
SJC,143100.0,145100.0,2025-10-28 23:59:59
SJC,146100.0,148100.0,2025-10-29 23:59:59
SJC,145800.0,147800.0,2025-10-30 23:59:59
SJC,146400.0,148400.0,2025-10-31 23:59:59
SJC,146400.0,148400.0,2025-11-01 23:59:59
SJC,147000.0,149000.0,2025-11-03 23:59:59
SJC,146200.0,148200.0,2025-11-04 23:59:59
SJC,145500.0,147500.0,2025-11-05 23:59:59
SJC,146400.0,148400.0,2025-11-06 23:59:59
SJC,146400.0,148400.0,2025-11-07 23:59:59
SJC,146400.0,148400.0,2025-11-08 23:59:59
SJC,148200.0,150200.0,2025-11-10 23:59:59
SJC,150000.0,152000.0,2025-11-11 23:59:59
SJC,149500.0,151500.0,2025-11-12 23:59:59
SJC,152500.0,154500.0,2025-11-13 23:59:59
SJC,151700.0,153200.0,2025-11-14 23:59:59
SJC,149000.0,151000.0,2025-11-15 23:59:59
SJC,149000.0,151000.0,2025-11-17 23:59:59
SJC,147300.0,149300.0,2025-11-18 23:59:59
SJC,149000.0,150700.0,2025-11-19 23:59:59
SJC,148300.0,150300.0,2025-11-20 23:59:59
SJC,147800.0,149800.0,2025-11-21 23:59:59
SJC,148400.0,150400.0,2025-11-22 23:59:59
SJC,148400.0,150400.0,2025-11-24 23:59:59
SJC,150900.0,152900.0,2025-11-25 23:59:59
SJC,151400.0,153400.0,2025-11-26 23:59:59
SJC,151400.0,153400.0,2025-11-27 23:59:59
SJC,152200.0,154200.0,2025-11-28 23:59:59
SJC,152900.0,154900.0,2025-11-29 23:59:59
SJC,153200.0,155200.0,2025-12-01 23:59:59
SJC,152500.0,154500.0,2025-12-02 23:59:59
SJC,152500.0,154500.0,2025-12-03 23:59:59
SJC,151800.0,153800.0,2025-12-04 23:59:59
SJC,152900.0,154900.0,2025-12-05 23:59:59
SJC,152200.0,154200.0,2025-12-06 23:59:59
SJC,152500.0,154500.0,2025-12-08 23:59:59
SJC,151700.0,153700.0,2025-12-09 23:59:59
SJC,152700.0,154700.0,2025-12-10 23:59:59
SJC,152500.0,154500.0,2025-12-11 23:59:59
SJC,153600.0,155600.0,2025-12-12 23:59:59
SJC,154300.0,156300.0,2025-12-13 23:59:59
SJC,155200.0,157200.0,2025-12-15 23:59:59
SJC,153600.0,155600.0,2025-12-16 23:59:59
SJC,154200.0,156200.0,2025-12-17 23:59:59
SJC,154400.0,156400.0,2025-12-18 23:59:59
SJC,154400.0,156400.0,2025-12-19 23:59:59
SJC,154600.0,156600.0,2025-12-20 23:59:59
SJC,155500.0,157500.0,2025-12-22 23:59:59
SJC,157000.0,159000.0,2025-12-23 23:59:59
SJC,157200.0,159200.0,2025-12-24 23:59:59
SJC,156800.0,158800.0,2025-12-25 23:59:59
SJC,157400.0,159400.0,2025-12-26 23:59:59
SJC,157700.0,159700.0,2025-12-27 23:59:59
SJC,156000.0,158000.0,2025-12-29 23:59:59
SJC,152700.0,154700.0,2025-12-30 23:59:59
SJC,150800.0,152800.0,2025-12-31 23:59:59
SJC,150800.0,152800.0,2026-01-01 23:59:59
SJC,150800.0,152800.0,2026-01-02 23:59:59
SJC,150800.0,152800.0,2026-01-03 23:59:59
SJC,155100.0,157100.0,2026-01-05 23:59:59
SJC,156000.0,158000.0,2026-01-06 23:59:59
SJC,156100.0,158100.0,2026-01-07 23:59:59
SJC,155200.0,157200.0,2026-01-08 23:59:59
SJC,156300.0,158300.0,2026-01-09 23:59:59
SJC,157800.0,159800.0,2026-01-10 23:59:59
SJC,160000.0,162000.0,2026-01-12 23:59:59
SJC,160000.0,162000.0,2026-01-13 23:59:59
SJC,161500.0,163500.0,2026-01-14 23:59:59
SJC,160800.0,162800.0,2026-01-15 23:59:59
SJC,160800.0,162800.0,2026-01-16 23:59:59
SJC,160800.0,162800.0,2026-01-17 23:59:59
SJC,163000.0,165000.0,2026-01-19 23:59:59
SJC,164100.0,166100.0,2026-01-20 23:59:59
SJC,168500.0,170500.0,2026-01-21 23:59:59
SJC,167300.0,169300.0,2026-01-22 23:59:59
SJC,170200.0,172200.0,2026-01-23 23:59:59
SJC,172300.0,174300.0,2026-01-24 23:59:59
SJC,175000.0,177000.0,2026-01-26 23:59:59
SJC,175300.0,177300.0,2026-01-27 23:59:59
SJC,181700.0,184200.0,2026-01-28 23:59:59
SJC,186600.0,190800.0,2026-01-29 23:59:59
SJC,178000.0,181000.0,2026-01-30 23:59:59
SJC,169000.0,172000.0,2026-01-31 23:59:59
SJC,163000.0,166000.0,2026-02-02 23:59:59
SJC,173500.0,176500.0,2026-02-03 23:59:59
SJC,177200.0,180200.0,2026-02-04 23:59:59
SJC,174200.0,177200.0,2026-02-05 23:59:59
SJC,173500.0,176500.0,2026-02-06 23:59:59
SJC,176300.0,179300.0,2026-02-07 23:59:59
SJC,177400.0,180400.0,2026-02-09 23:59:59
SJC,178000.0,181000.0,2026-02-10 23:59:59
SJC,178000.0,181000.0,2026-02-11 23:59:59
SJC,178000.0,181000.0,2026-02-12 23:59:59
SJC,176000.0,179000.0,2026-02-13 23:59:59
SJC,178000.0,181000.0,2026-02-14 23:59:59
SJC,178000.0,181000.0,2026-02-21 23:59:59
